ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_182,"Shanghai Shize Biological Technology Co., Ltd.",   021-61284083, shizezjp@163.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_183,"Jiangxi Jianglan Pure Biological Reagent Co., Ltd.",   021-54720761, 3245176082@qq.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_184,"Shanghai Ruichu Biotechnology Co., Ltd.",   021-59145618,N/A, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_185,"He Peng (Shanghai) Biological Technology Co., Ltd.",   13122891558, hepeng20160718@foxmail.com, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_186,"Rhenbo (Shanghai) Biochemical Technology Co., Ltd.",   021-60536361,N/A, 451-40-1, 2-Phenylacetophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_187,Shuyang Goldchem Chemical Factory Manufacturer,   0527-83313568, jinkai@jinkai-chem.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_188,"Jintan Depei Chemical Co., Ltd",   0519-82765761, shiyf@depeichem.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_189,"Beijing Qinghongfu Technology Co., Ltd.","   +86 (10) 5942-1785, 5844-3812, +86 13366919117", qinghongfu@foxmail.com, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_190,"Jiangsu Yutian Pharmaceutical Co., LtdManufacturer",N/A,N/A, 451-40-1, Deoxybenzoin,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_191,"Shanghai Hao Zhun Biological Technology Co., Ltd.",15800340161   , info@zzsrm.com, 451-40-1, Deoxybenzoin,Purity: 98.0%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_192,"Anhui Feixiang Pharmaceutical Technology Co., Ltd.",   13349001619, sales@feixiangpharm.com, 451-40-1," 1,2-diphenylethan-1-one",N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=10#J_Condition
ChemBook_193,"ChemeGen(Shanghai) Biotechnology Co.,Ltd.",+8618818260767   , sales@chemegen.com, 895155-78-9, XLR12,Purity: 98% | Package: 10 mg;50 mg;100 mg;500 mg;1 g;5 g;10 g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_194,"Beijing Bolide Biotechnology Co., Ltd.",   010-51653916, 1985563437@qq.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_195,"Shanghai Yaoyun Biological Technology Co., Ltd.",400-002-6926    400-002-6926, 912529879@qq.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_196,"Beijing Fubo Biotechnology Co., Ltd.",13260236521    010-57263844, info@f-biology.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_197,"Shanghai Minmin Biotechnology Co., Ltd.",   18021003406, 1914109725@qq.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_198,"Shanghai Hao Biological Technology Co., Ltd.",18019263206    021-58116080, shxiyuanbio@163.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_199,"Shanghai Hao Zhun Biological Technology Co., Ltd.",15800340161   , info@zzsrm.com, 895155-78-9, XLR12,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_200,"Shanghai Hao Biological Technology Co., Ltd.",13585899102    021-80370006, market@xlswkj.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_201,"Shanghai Jijin Chemical Technology Co., Ltd.",   400-002-6926 15900443528, jijinhuaxue@sina.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
ChemBook_202,"Morning Student Science and Technology (Guangzhou) Co., Ltd.",13760856740    020-36048871, chenxue_gz@163.com, 895155-78-9, XLR12,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=895155-78-9&a=China&left=True&page=1#J_Condition
