1_3:1:771,30,9,Delivery,,
1_3:1:772,30,10,Contact,,"contact: ella xu
 862787053159, 15072309848, 838720627@qq.com"
1_3:1:773,30,14,Active Level,04/15/2019,
1_3:1:774,30,11,Website,,
1_3:1:775,30,15,Main Market,,
1_3:1:776,30,17,Post on,http://www.imexbb.com/high-purity-fentanyl-apple-zhlhotmail-com-11933781.htm,"post on: WuHan ZhiCheng Bio-Chemical Technology Co., Ltd - China Manufacturer (trader-china.com)"
1_3:1:780,31,1,Chinese Name,Pure Chems Ltd.(2009),
1_3:1:781,31,2,Address,"12300 Shennan Ave. Futian Dist., Shenzhen, Guangdong, China and 14905 SW freeway street #232, Sugarland, TX 77478, USA","Address: 14905 SW freeway street #232, Sugarland, TX 77478, USA   (only texas address)"
1_3:1:782,31,3,Products,Fentanyl; Carfentanyl; Methamphetamine,
1_3:1:783,31,5,Pricing($),Negotiable,
1_3:1:784,31,4,Production Capacity,500kg/week,
1_3:1:785,31,6,Payment method,Bitcoin,
1_3:1:786,31,7,Terms of Sale,Minimum order: 1000g,
1_3:1:787,31,8,Packaging  ,,
1_3:1:788,31,9,Delivery,"ship to PO boxes parcel lockers''EMS(China and Hongkong) and UPS. 'We do not host any information about the container that could jeopardize the contents of the packets contain.' 'We offer Same-Day shiping, provided you order before 4pm CET'",
1_3:1:789,31,10,Contact,"Tel: 86-170-4073-1048 , email: lin@purechemicals-cn.com","Tel: +1-857-366-7588 , Contact person: Ms.Brenda"
1_3:1:790,31,14,Active Level,02/27/2017,
1_3:1:791,31,11,Website,"http://purechemicals-cn.com/, http://www.purechems.com",
1_3:1:792,31,12,IP Address,50.87.151.230,
1_3:1:793,31,13,Server Location,U.S.,
1_3:1:794,31,15,Main Market,,
1_3:1:795,31,16,Remark,"‘warehouses located on the territory of the European Union, the United States and China.’'Best Quality ever No Analogues', 24*7 service",
1_3:1:813,32,1,Chinese Name,,
1_3:1:814,32,2,Address,"7018 Shennan Ave., Futian Dist., Shenzhen, Guangdong(广东深圳福田区深南大道7018号)",
1_3:1:815,32,3,Products,Fentanyl; Methamphetamine; Carfentanyl; Acetylfentanyl; Butyrylfentanyl; Lofentanyl; Furanylfentanyl; Alprazolam ,
1_3:1:817,32,4,Production Capacity,200Kg/Week,
1_3:1:818,32,5,Pricing($),,
1_3:1:819,32,,Payment method,"USD , EUR , JPY , CAD , AUD , HKD , GBP , CNY , CHF",
1_3:1:820,32,6,Payment method,Bitcoin,
1_3:1:821,32,7,Terms of Sale,Minimum order: 10g    'Shop Fentanyl safely without prescription online',
1_3:1:822,32,8,Packaging  ,Aluminium (Al) and Lead (Pb) foil bags which prevents Xray detection by scanner.,
1_3:1:823,32,9,Delivery,"100% successful delivery rate， EMS, UPS. 'guaranteed discreet delivery in good time'",
1_3:1:824,32,10,Contact,,
1_3:1:825,32,11,Website,http://rawchems.com/,
1_3:1:826,32,12,IP Address,50.87.151.230,
1_3:1:827,32,13,Server Location,U.S.,
1_3:1:828,32,14,Active Level,Last updated: 02/26/2018,
1_3:1:829,32,15,Main Market,,
1_3:1:830,32,16,Remark,"Official website says'We deliver worldwide, it doesnt matter which country it is. We offer 100% safety ( about 52 successful deliveries monthly). Everything will go smoothly and fast, our team is professional and everything is packed discreet . A lot can't be said here, contact us and know the packaging techniques involved in bypassing customs without any problems.'",
1_3:1:831,32,17,Post on,"http://rawchems.com/index.php/fentanyl/,  http://ecrobot.com/product/product_view.php?idx=1110018",
1_3:1:849,33,2,Address,"889 Zhongshan Rd., Wuchang Dist.,Wuhan, Hubei(湖北武汉武昌区中山路889号)",
1_3:1:850,33,3,Products,Fentanyl; Methoxyacetylfentanyl; Fentanyl HCL; MAMA; U-47700; etc.,
1_3:1:851,33,4,Production Capacity,1000 Kg/Mon,
1_3:1:852,33,6,Payment method,"Bitcoin, Paypal. Visa credit card not accepted.",
1_3:1:853,33,5,Pricing($),"200/g, Negotiable",
1_3:1:854,33,7,Terms of Sale,Minimum order quantity: 5g,
1_3:1:855,33,8,Packaging  ,,
1_3:1:856,33,9,Delivery,"EMS, DHL, FedEx, UPS, 5-7 days by air from Shenzhen/Shanghai",
1_3:1:857,33,10,Contact,shanxipurechem@gmail.com  Tel: +86 170-4073-1048,
1_3:1:858,33,11,Website,http://purechem.ecer.com/,
1_3:1:859,33,12,IP Address,119.254.28.62,
1_3:1:860,33,13,Server Location,"(BGP multiple lines)Haidian Dist., Beijing, China",
1_3:1:861,33,14,Active Level,04/12/2019,
1_3:1:862,33,15,Main Market,"The U.S., Canada, Australia and European countries",
1_3:1:863,33,16,Remark,But in spite of our best efforts it is still possible will seize a small number of packages. In this circumstance we promise reship free to establish long term relationship',
1_3:1:864,33,17,Post on,http://purechem.ecer.com/sale-10646943-99-9-fentanyl-and-fentanyl-hcl-cas-number-437-38-7-available-in-stock-factory-price-high-purity-fent.html,
1_3:1:864,33,17,Post on, http://purechem.buy.bushorchimp.com/pz687caef-99-9-fentanyl-and-fentanyl-hcl-cas-number-437-38-7-available-in-stock.html,
1_3:1:879,34,1,Chinese Name,河北科达生物医药有限公司,
1_3:1:880,34,2,Address,"No.126 East Development zones, Economic and Technological Development Zone, Shijiazhuang,Hebei(河北石家庄经济技术开发区东开发区126号)",
1_3:1:881,34,3,Products,Fentanyl; Ketamine; Methylone; etc.,
1_3:1:882,34,5,Pricing($),1-10/g,
1_3:1:883,34,6,Payment method,"Bitcoin,Paypal",
1_3:1:884,34,7,Terms of Sale,Minimum order quantity: 10g,
1_3:1:885,34,8,Packaging  ,,
1_3:1:886,34,9,Delivery,"EMS/TNT/Fedex/DHL/UPS from Shanghai,Shenzhen,Hongkong",
1_3:1:887,34,10,Contact,Skype:bellajoy126,"Tel: 86-311-80700904, Contact Person: Ms.Angel Lee"
1_3:1:888,34,11,Website,,Website: http://keda.guidechem.com/
1_3:1:889,34,15,Main Market,"USA,Russia Europe, Africa, Middle East and Southeast Asia",
1_3:1:890,34,17,Post on,http://product.forbuyers.com/d200003619.html,
1_3:1:890,34,17,Post on, http://bellajoy126.globalimporter.net/pod2/641/1752591/fentanyl-fentanyl-fentanyl.htm,
1_3:1:890,34,17,Post on,http://product.forbuyers.com/d200004873.html,
1_3:1:890,34,17,Post on,http://product.forbuyers.com/d200004874.html,
1_3:1:894,35,1,Chinese Name,上海长虹化工,
1_3:1:895,35,2,Address,"Changjiang Farm, Chongming Dist., Shanghai(崇明县长江农场)",
1_3:1:896,35,3,Products,Fentanyl; Carfentanyl; Furanylfentanyl; Methoxyacetylfentany; U-47700; Ketamine; Alprazolam; MDMA; etc.,
1_3:1:897,35,4,Production Capacity,1000Kg/Mon,
1_3:1:898,35,5,Pricing($),,
1_3:1:899,35,6,Payment method,,
1_3:1:900,35,7,Terms of Sale,Minimum order quantity: 1g,
1_3:1:901,35,8,Packaging  ,,
1_3:1:902,35,9,Delivery,5days,
1_3:1:903,35,10,Contact,Tel: +86-21-9666227,
1_3:1:904,35,11,Website,,
1_3:1:905,35,14,Active Level,,
1_3:1:906,35,15,Main Market,,
1_3:1:907,35,16,Remark,It shares the same telephone number and adress with Shanghai Changjiang Chemical Syrup Factory(上海长江化学浆厂).,
1_3:1:908,35,17,Post on,https://www.foreign-trade.com/exporter/changhong2017/,
1_3:1:908,35,17,Post on,http://product.forbuyers.com/d200060703.html,
1_3:1:912,36,1,Chinese Name,,
1_3:1:913,36,2,Address,"No.255 Yangluo Str., Xinzhou Dist., Wuhan, Hubei (湖北武汉新洲区阳逻大街255号)",
1_3:1:914,36,3,Products,Fentanyl; Carfentanyl; Methoxyacetylfentanyl; Alprazolam; Cxycodone,
1_3:1:915,36,4,Production Capacity,800 Kg/Mon,
1_3:1:916,36,5,Pricing($),1/g,
1_3:1:917,36,6,Payment method,Bitcoin,
1_3:1:918,36,7,Terms of Sale,Minimum order: 10g,
1_3:1:919,36,8,Packaging  ,,
1_3:1:920,36,9,Delivery,"within 24 hours delivery, Air express by Fedex, EMS, UPS, TNT",
1_3:1:921,36,10,Contact,"Tel: 027-5647700, Contact person: Anna Liu, Email/skype: anna@xfforever.com, whatsapp",
1_3:1:922,36,11,Website,http://www.yscpharma.com,
1_3:1:923,36,12,IP Address,192.200.207.16,
1_3:1:924,36,13,Server Location,U.S.,
1_3:1:925,36,14,Active Level,Last online: 10/31/2018,
1_3:1:926,36,15,Main Market,,
1_3:1:927,36,16,Remark,,
1_3:1:928,36,17,Post on,http://www.yscpharma.com/sdp/2905989/4/pd-7718666/20674794-2926295/oxycodone_oxy_powder_alprazolam_powder_xanax_fen.html   (invalid by 7th Feb.),
1_3:1:928,36,17,Post on,https://www.diytrade.com/china/pd/20701501/fentanyl_powder_fentanyl_carfentanyl_99_8_alprazolam_alp_powder_etizolam.html  (invalid by 7th Feb.),
1_3:1:928,36,17,Post on,http://www.eb80.com/Sell_Product_360770/fentanyl_carfentanyl_whatsapp_0086_15690325507  (invalid by 7th Feb.),
1_3:1:928,36,17,Post on,http://www.ecrobot.com/product/product_view.php?idx=1125363,
1_3:1:933,37,1,Chinese Name,,
1_3:1:934,37,2,Address,"No.136 Zhongxing West Street,Qiaoxi Dist., Xingtai, Hebei(河北邢台桥西区中兴西大街136号)",
1_3:1:935,37,3,Products,Fentanyl; Carfentanyl; Hexen; Mexedrone; U-47700; MDPPP; etc.,
1_3:1:936,37,4,Production Capacity,50Kg/Day,
1_3:1:937,37,5,Pricing($),10-20/g,
1_3:1:938,37,6,Payment method,Bitcoin,
1_3:1:939,37,7,Terms of Sale,Minimum order: 1g,
1_3:1:940,37,8,Packaging  ,,
1_3:1:941,37,9,Delivery,"from Shenzhen,Guangzhou,Shanghai",
1_3:1:942,37,10,Contact,Tel: +86-18875731205; Email: judy@cn-xuyang.com,Contact: 3195311063
1_3:1:943,37,11,Website,www.cn-xuyang.com or http://xuyang615.global-trade-center.com,
1_3:1:944,37,12,IP Address,198.2.216.123,
1_3:1:945,37,13,Server Location,U.S.,
1_3:1:946,37,14,Active Level,Last updated: 11/06/2017,
1_3:1:947,37,15,Main Market,,"America, Africa, Asia, Caribbean, Europe, Oceania, Middle East, WorldWide"
1_3:1:948,37,16,Remark,"It shares the same contact person'Judy' and her cell number with Qinmian biotechnology shijiazhuang ltd,co",
1_3:1:949,37,17,Post on,http://www.ecrobot.com/product/product_view.php?idx=1085139,
1_3:1:949,37,17,Post on,https://www.eworldtrade.com/pd/xuyangbiotechnology/sell-high-purity-best/178432/,
1_3:1:949,37,17,Post on, http://www.bizviet.net/tradeoffer_174734.html,
1_3:1:949,37,17,Post on, http://www.supplierlist.com/product_2096_sellhighpuritybestqualitypurerealetizolamcarfentanilfentanylinstockforsalesellerjudycnxuyangcom.html,
1_3:1:949,37,17,Post on,http://cn.commerce.com.tw/modules.php?modules=products&action=detail&ID=E0388308&no=332316&category=0&catid=708,
1_3:1:953,38,1,Chinese Name,,
1_3:1:954,38,2,Address,"Rm209. 70 Xinjie Town, Xiaoshan Dist., Hangzhou, Zhejiang/21, B tower, Tianzijiali Commercial Center, Yuhua Rd., Qiaoxi Dist., Shijiazhuang, Hebei(石家庄天滋嘉鲤商务中心B座21)",
1_3:1:955,38,3,Products,Carfentayl; Furanylfentanyl; Butyrylfentanyl; Acetylfentanyl; 4-Fluoroisobutyrfentanyl; Hexen; U-47700; Dibutylone; 5-MAPB; 4-CEC; etc.,
1_3:1:956,38,4,Production Capacity,,
1_3:1:957,38,5,Pricing($),,
1_3:1:958,38,6,Payment method,Bitcoin,
1_3:1:959,38,7,Terms of Sale,Minimum order quantity: 1g,
1_3:1:960,38,8,Packaging  ,,
1_3:1:961,38,9,Delivery,"DHL, FedEx, EMS from Shanghai, Shenzhen, Tianjin, Qingdao, 5-7 days",
1_3:1:962,38,10,Contact,"Tel/Wechat/Whatsapp: 031166792800, 13223440332; Email: evan@scqqbio.com",
1_3:1:963,38,11,Website,http://zkchem.net/,
1_3:1:964,38,14,Active Level,08/24/2018,
1_3:1:965,38,15,Main Market,"USA, Brazil, Czech republic",
1_3:1:966,38,16,Remark,,
1_3:1:967,38,17,Post on,https://www.mfrbee.com/mf_product/133974/buff_buff_buffskype_jessica19860408_email_jessica_at_zkchem_net.html,
1_3:1:967,38,17,Post on,https://www.chemicalbook.com/SupplyInfo_276459.htm,
1_3:1:967,38,17,Post on,https://m.mfrbee.com/mf_product/152704/buy_4_cdc_crystal_cdc_cdc_crystal_online_skype_jessica19860408_email_jessica_at_zkchem_net.html,
1_3:1:971,39,1,Chinese Name,,
1_3:1:972,39,2,Address,"Optical Valley Plaza, Luoyulu Rd., Hongshan Dist., Wuhan, Hubei(湖北武汉洪山区珞喻路光谷广场); 405 Jichang Rd., Baiyun Dist., Guangzhou, Guangdong(广东广州白云区机场路405号)","Address: 726 Luo Yu Road, Wuhan, Hubei, China"
1_3:1:973,39,3,Products,Furanylfentanyl; Alprazolam; Dibutylone,
1_3:1:974,39,4,Production Capacity,100 Kg/Mon,
1_3:1:975,39,5,Pricing($),5-100/g,
1_3:1:976,39,6,Payment method,Bitcoin,
1_3:1:977,39,7,Terms of Sale,Minimum order: 10g,
1_3:1:978,39,8,Packaging  ,,
1_3:1:979,39,9,Delivery,"TNT, UPS, DHL, FEDEX, EUB, EMS from Shanghai",
1_3:1:980,39,10,Contact,"Tel: +86-13688853671, +86-15071415796; Email: info@topkeychem.com, aileen@topkeychem.com",
1_3:1:981,39,11,Website,http://www.topkeychem.com,
1_3:1:982,39,12,IP Address,47.88.18.146,
1_3:1:983,39,13,Server Location,(Aliyun)U.S.,
1_3:1:984,39,14,Active Level,04/15/2019,
1_3:1:985,39,15,Main Market,"USA, UK, Russia are the major markets. Canada, Mexico, Brazil, Germany, India, South Africa, Malta, Egypt, Armenia, Australia, Philippines, Belgium, Netherlands, Denmark",
1_3:1:986,39,16,Remark,"Fentanyl isn’t listed on its official website. It has invested four factories in China. The website is available in German, Spanish, French, Italian, Portuguese, Korean, Arabic, Russian and Japanese.",
1_3:1:987,39,17,Post on,http://product.forbuyers.com/d121131928.html,
1_3:1:987,39,17,Post on,https://www.facebook.com/topkeychem/,
1_3:1:992,40,1,Chinese Name,湖北凯沃顿科技有限公司,
1_3:1:993,40,2,Address,"World Trade Tower, No.1 ZhongNan Rd.,Wuchang Dist., WuHan, Hubei(武汉世界贸易大厦)","hanghai, , shanghai, China"
1_3:1:995,40,3,Products,Fentanyl; Furanylfentanyl; Furanylethylfentanyl; Pronamefentanyl; 4-EMC; etc.,
1_3:1:996,40,4,Production Capacity,5 Ton/Mon,
1_3:1:997,40,5,Pricing($),150,
1_3:1:998,40,6,Payment method,Bitcoin,
1_3:1:999,40,7,Terms of Sale,Minimum order: 10g,
1_3:1:1000,40,8,Packaging  ,,
1_3:1:1001,40,9,Delivery,"DHL, Fedex, UPS, EMS,TNT from Shanghai, Jiangsu, Hongkong",
1_3:1:1002,40,10,Contact,Email: sales8@kaiwodun-pharma.com,"Tel: 0086+27+52345788, Contact Person: Ms.Feng, email: admin@kaiwodunpharma.com, email address: sales5@kaiwodun-pharma.com"
1_3:1:1003,40,11,Website,http://kaiwodunpharma.com,
1_3:1:1004,40,12,IP Address, 47.88.0.1,
1_3:1:1005,40,13,Server Location,(Aliyun)U.S.,
1_3:1:1006,40,14,Active Level,Last updated: 08/29/2018,
1_3:1:1007,40,15,Main Market,"North America, South America, Eastern Europe, Western Europe, Northern Europe, Central America",
1_3:1:1008,40,16,Remark,Fentanyl isn’t listed on its official website.,
1_3:1:1009,40,17,Post on,"http://www.eb80.com/Sell_Product_277680/buy_fuef_here/, ",
1_3:1:1009,40,17,Post on,https://kaiwodunbio.lookchem.com/products/-supplier-fuef-fuef-high-purity-high-quality-17480714.html,
1_3:1:1009,40,17,Post on,"http://www.tradeindeed.com/products/furanyl-fentanyl-14447.htm, https://sarachem.en.china.cn/about.html",
2_3:1:6,41,1,Chinese Name,,
2_3:1:7,41,2,Address,"No.1836 Sanquan Rd., Baoshan Dist., Shanghai(上海宝山区三泉路1836号)","Address: Shanghai,China"
2_3:1:8,41,3,Products,Fentanyl; Acetylfentanyl;Furanylfentanyl; Butyrylfentanyl;  Fentanyl HCL; U-47700,
2_3:1:9,41,5,Pricing($),,
2_3:1:10,41,6,Payment method,,
2_3:1:11,41,7,Terms of Sale,,
2_3:1:12,41,8,Packaging  ,,bottles
2_3:1:13,41,9,Delivery,"EMS,DHL,TNT,UPS,FEDEX,HKEMS",
2_3:1:14,41,10,Contact,Email: grace@shjzdapi.com,Phone: 17078355820 
2_3:1:15,41,11,Website,http://www.shjzdapi.com/(invalid),Email: bunny@shjzdapi.com
2_3:1:16,41,15,Main Market,"The U.S., Australia,Russia and other European countries",
2_3:1:17,41,16,Remark,,
2_3:1:18,41,17,Post on,"https://www.ecer.com/products/buf_f_cas_no_68186_92_5-pz3c806ef-z1feb737.html, https://www.manufacturer.com/acetylfentanylace-graceshjzdapicom-skypegracejzda-products-p7335218",
2_3:1:22,42,1,Chinese Name,Unknown,
2_3:1:23,42,2,Address,"No.20 Yuhua Rd.,Zhengding, Shijiazhuang, Hebei(河北石家庄正定裕华路20号)","Address: shijiazhuang qiaoxiqu, Shijiazhuang City (鐭冲?搴勫競), He Bei (娌冲寳鐪), China, 05000

"
2_3:1:24,42,3,Products,Fentanyl; Furanylfentanyl ,
2_3:1:25,42,4,Production Capacity,100 Kg/Mon,
2_3:1:26,42,5,Pricing($),1/pc,
2_3:1:27,42,6,Payment method,Bitcoin,
2_3:1:28,42,7,Terms of Sale,Minimum order quantity: 10pc,
2_3:1:29,42,8,Packaging  ,,
2_3:1:30,42,9,Delivery,"TNT,DHL, FeDEx, EMS from Shanghai, Shenzhen",
2_3:1:31,42,10,Contact,,"Tel: 15350570772, Fax: 15350570772
"
2_3:1:32,42,11,Website,http://www.wanjang.com/sdp/2398321/4/main-7414573/0/Home.html,
2_3:1:33,42,12,IP Address,192.200.207.16,
2_3:1:34,42,13,Server Location,U.S.,
2_3:1:35,42,14,Active Level,04/17/2019,
2_3:1:36,42,15,Main Market,"USA, Australia,Russia and other Europe",
2_3:1:37,42,17,Post on,http://ec91149824.buy.bushorchimp.com/pz6b19ed7-furanylfentanyl-email-wnjig-wnjig-com-skype-kittywanjiang.html， http://www.supplierss.com/hebei_wan_jiang_pharmaceutical_co_ltd_e1725548.html,
2_3:1:41,43,1,Chinese Name,,
2_3:1:42,43,2,Address,"No.158 Kaishun Street,Yaohai Dist., Hefei, An'hui(this address doesn’t exist)(安徽合肥瑶海区开顺路158号)",
2_3:1:43,43,3,Products,Fentanyl; Acetylfentanyl; Alprazolam; Methylone;Dibutylone,"Fentanyl; Methylone, dioxotitanium, Zinc oxide, Sodium tripolyphosphate, Citronellol, Terpinen-4-ol,terpinene"
2_3:1:44,43,5,Pricing($),5-10/g,
2_3:1:45,43,6,Payment method,,
2_3:1:46,43,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:47,43,8,Packaging  ,,
2_3:1:48,43,9,Delivery,From Shanghai,
2_3:1:49,43,10,Contact,"Tel: 17078355520, Email: sales@mengdit.com","Tel:  86-0150-87945621, Email: sales@mengdit.com"
2_3:1:50,43,14,Active Level,04/17/2019,
2_3:1:51,43,11,Website,,http://mengdit.vvchem.com/about.html
2_3:1:52,43,15,Main Market,"USA, Australia,Russia and other European countries","North America, Southeast Asia, Mid East, South America, Africa, Eastern Asia, Eastern Europe, Oceania, Western Europe"
2_3:1:53,43,17,Post on,"http://product.forbuyers.com/d121112591.html, http://interposten.com/product/id/142203/, https://detail.en.china.cn/provide/p157020484.html, http://www.eb80.com/Sell_Product_126474/Acetylfentanyl_ACE_CAS_NO_3258_84_2_Skype_gracejzda_grac/",
2_3:1:57,44,1,Chinese Name,上海宏祥精细化工有限公司,
2_3:1:58,44,2,Address,"128 Pudongbeilu Rd., Pudong Dist, Shanghai(上海浦东新区浦东北路128号)",
2_3:1:59,44,3,Products,Fentanyl; BK-MBMD; U-47700; 4-EMC; etc.,
2_3:1:60,44,6,Payment method,,
2_3:1:61,44,5,Pricing($),866/Kg(Fentanyl HCL),
2_3:1:62,44,7,Terms of Sale,,
2_3:1:63,44,8,Packaging  ,,
2_3:1:64,44,9,Delivery,,
2_3:1:65,44,11,Website,http://hongxiang36.chemcp.com,
2_3:1:66,44,12,IP Address,219.156.123.204,
2_3:1:67,44,13,Server Location,"(China Unicom)Zhengzhou, Henan, China",
2_3:1:68,44,14,Active Level,,
2_3:1:69,44,17,Post on,http://www.chemcp.com/shop/supply_126277_19586052.html,
2_3:1:73,45,1,Chinese Name,上海信恒化工公司,
2_3:1:74,45,2,Address,"1288 Mudanjiang Rd., Baoshan Dist., Shanghai(上海宝山区牡丹江路1288号)","No. 2299, Zhongshan North Road, Putuo District, Shanghai"
2_3:1:75,45,3,Products,Furanylfentanyl; Methamphetamine;Nimetazepam; Midazolam,
2_3:1:76,45,5,Pricing($),"Furanylfentanyl(794/Kg), Methamphetamine(8,659/Kg),Nimetazepam(866/Kg),Midazolam(6,000RMB/866$/Kg)",
2_3:1:77,45,8,Packaging  ,"1kg /bottle, 12bottles/box",
2_3:1:78,45,9,Delivery,,
2_3:1:79,45,11,Website,http://235227.shop.liebiao.com,
2_3:1:80,45,12,IP Address,59.110.244.168,
2_3:1:81,45,13,Server Location,"(Aliyun)Daxing Dist., Beijing, China",
2_3:1:82,45,16,Remark,"The names of drugs on the website are posted in a mixture of Chinese characters and Pinyin so it can avoid the automatic censorship by Chinese cyber police, but it doesn’t make any difference for a Chinese to read.",
2_3:1:83,45,17,Post on,http://hxhg5290.sm160.com/Company/OfferDetail/1-7711380.html,
2_3:1:87,46,1,Chinese Name,湖南省邵阳市宏翔制造股份有限公司,
2_3:1:88,46,2,Address,"Shaoyang, Hunan","address: east side of yulong highway , shawan town community, Nainxi Town, xinshao county, postal code 422900"
2_3:1:89,46,3,Products,Fentanyl; Carfentanyl; Furanylethylfentanyl; butyrylfentanyl; Hexen; 5-METHYL-MDA; 3 - demethyllofentanil; Fluoroketamine(not regulated),
2_3:1:90,46,5,Pricing($),"954/Kg for Fentanyl, Carfentanil, 5-METHYL-MDA",
2_3:1:91,46,8,Packaging  ,,
2_3:1:92,46,9,Delivery,,
2_3:1:93,46,10,Contact,Tel: 18692977114; Email: 1677878950@qq.com,"contact: xie wenjun, number: 18692977114
"
2_3:1:94,46,11,Website,"https://www.56ye.net/shangpin/hx114/introduce/, or http://www.bizrobot.com/product_allin1_215613.htm/,  ",
2_3:1:95,46,12,IP Address,121.40.27.77,
2_3:1:96,46,13,Server Location,"(Aliyun)Hangzhou, Zhejiang, China",
2_3:1:97,46,14,Active Level,02/20/2019,
2_3:1:98,46,17,Post on,"http://www.eb80.com/Sell_Product_368546/fentanyl/, http://hx114.productsee.com/sell/itemid-1769232.shtml",
2_3:1:110,47,1,Chinese Name,山西省晋中市中造化工公司（2006）/陕西省西安市金尊化工贸易有限公司(林松)?https://www.caigou.com.cn/c211608,
2_3:1:111,47,2,Address,"Yucilaochegn, Yujiajie Str., Yuci Dist., Jinzhong, Shanxi(晋中市榆次区俞家街榆次老城)",
2_3:1:112,47,3,Products,Fentanyl; Cocaine,
2_3:1:113,47,4,Production Capacity,,
2_3:1:114,47,5,Pricing($),"861/Kg(Fentanyl, 99% purity)",
2_3:1:115,47,6,Payment method,,
2_3:1:116,47,7,Terms of Sale,,
2_3:1:117,47,8,Packaging  ,,
2_3:1:118,47,9,Delivery,,
2_3:1:119,47,10,Contact,Tel: 13834861712; Email: 2276081198@qq.com,
2_3:1:120,47,11,Website,"http://zzhg585858.cn.makepolo.com, http://qq2276081198.china.herostart.com/",
2_3:1:121,47,12,IP Address,124.251.70.110,
2_3:1:122,47,13,Server Location,"(21Vianet)Beijing, China",
2_3:1:123,47,14,Active Level,,
2_3:1:124,47,15,Main Market,,
2_3:1:125,47,16,Remark,,
2_3:1:126,47,17,Post on,http://www.52bjw.cn/product-info/8239510.html,
2_3:1:130,48,1,Chinese Name,,
2_3:1:131,48,2,Address,"No124,Xiehe Rd.,Changning Dist., Shanghai",
2_3:1:132,48,3,Products,Furanylfentanyl(99% purity); U-47700,"AB-CHMINACA, Alprazolam , Xanax, AMB-FUBINACA, FUB-MAB, MMB-FUBINACA"
2_3:1:133,48,4,Production Capacity,,
2_3:1:134,48,5,Pricing($),,
2_3:1:135,48,6,Payment method,,
2_3:1:136,48,7,Terms of Sale,Minimum order: 1g,
2_3:1:137,48,8,Packaging  ,,
2_3:1:138,48,9,Delivery,from Hongkong,
2_3:1:139,48,10,Contact,,
2_3:1:140,48,11,Website,,https://www.foreign-trade.com/exporter/strawchem/
2_3:1:141,48,14,Active Level,,2021
2_3:1:142,48,15,Main Market,"North America, Europe, South America, southeast asia, Africa",
2_3:1:143,48,17,Post on,http://product.forbuyers.com/d200016628.html,
2_3:1:147,49,1,Chinese Name,,
2_3:1:148,49,2,Address,"109 Huai'an Rd.,Qiaoxi Dist., Shijiazhuang, Hebei (河北石家庄桥西区槐安路109号)/#23.NANSAN Rd.,Fengtai Dist., Beijing","#23.NANSAN ROAD,FENGTAI AREA,BEIJING CITY."
2_3:1:149,49,3,Products,Furanylfentanyl( 98% purity),"Testosterone Decanoate, 1-Testosterone Acetate, 1,4-DHEA "
2_3:1:150,49,4,Production Capacity,500 Kg/Mon,
2_3:1:151,49,5,Pricing($),3000/ Ton,
2_3:1:152,49,6,Payment method,"Western union, Moneygram, Bitcions",Moneygram
2_3:1:153,49,7,Terms of Sale,Minimum order: 10g,
2_3:1:154,,8,Packaging  ,,Aluminum foil bag packagingPort
2_3:1:155,49,9,Delivery,From Shanghai,
2_3:1:156,49,10,Contact,"Contact person: Jiang Chong(蒋冲); Email: alisa@chemluna.com; Tel: 15511184483, 031185637430",
2_3:1:157,49,11,Website,,https://luna1.lookchem.com/SellingLeads_0_1.html
2_3:1:158,49,14,Active Level,06/09/2017,
2_3:1:159,49,15,Main Market,"Europe, North America, Canada, Russia and other developed countries",
2_3:1:160,49,17,Post on,"https://www.chemicalbook.com/SupplyInfo_298805.htm, http://www.chemnet.com/Global/Offer-to-Sell/FUF--alisa@chemlunacom-4914268.html",
2_3:1:164,50,1,Chinese Name,,
2_3:1:165,50,2,Address,"137-139 santai mall 12,Qiannuodao Str., Wan Chai,Hong Kong","Shoujing Electronic square, Qiaoxi District Xingtai, Hebei, china"
2_3:1:166,50,3,Products,Furanylfentanyl; Butyrylfentanyl(99.8% purity); Methylfuranylfentanyl;  2-methyl-furanylfentanyl; U-48800,
2_3:1:167,50,4,Production Capacity,,
2_3:1:168,50,5,Pricing($),,
2_3:1:169,50,6,Payment method,"Western Union,Money Gram,Bitcoins",
2_3:1:170,50,7,Terms of Sale,Minimum order: 10g,
2_3:1:171,50,8,Packaging  ,,
2_3:1:172,50,9,Delivery,"EMS,DHL,FeDex,TNT,EUB or other expresses",
2_3:1:173,50,10,Contact,"Tel: 17116731970, 17129225005, +85-295651257, 17116731973; Email: tina@jgmchem.com, ava@hkchemlab.com",
2_3:1:174,50,11,Website,http://www.jgmtrading.com/,
2_3:1:175,50,14,Active Level,04/16/2019,"Apr 22. 2019
"
2_3:1:176,50,15,Main Market,,
2_3:1:177,50,16,Remark,Customs pass rate:95%,
2_3:1:178,50,17,Post on,https://www.ecplaza.net/products/3-Methylfuranylfentanyl-fuf-3-Methylfuranylfentanyl-analogue-maf-3-Methylfuranylfentanyl_4434625,
2_3:1:178,50,17,Post on,http://jgmtrade-com.sell.everychina.com/p-108903357-lab-test-maf- 2-methyl-furanylfentanyl-legal-powder-online-research-chemicals-tina-jgmchem-com.html,
2_3:1:178,50,17,Post on,https://www.ecplaza.net/products/3-Methylfuranylfentanyl-fuf-3-Methylfuranylfentanyl-analogue-maf-3-Methylfuranylfentanyl_4434625,
