ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_4317,"Henan Tianfu Chemical Co.,Ltd.Visit Store Danger",+86-19937530512    0371-55170693, info@tianfuchem.com, 122-11-2, 122-11-2 Sulfadimethoxine,Purity: 99% | Package: 25KG;5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4318,career henan chemical coVisit Store,+86    0371-86658258, sales@coreychem.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 1KG;1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4319,"Chongqing Chemdad Co., LtdVisit Store",+86+8613650506873    023-+86-023-61398051, sales@chemdad.com, 122-11-2, Sulfadimethoxine,Purity: 0.98 | Package: 1kg，2kg，5kg，10kg，25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4320,CONIER CHEM AND PHARMA LIMITEDVisit Store,+86+8618523575427   , sales@conier.com, 122-11-2, sulfadimethoxine,Purity: 0.99 | Package: 1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4321,"Hubei Ipure Biology Co., LtdVisit Store",+8613367258412   , ada@ipurechemical.com, 122-11-2, SulfadiMethoxine,Purity: 0.99 | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4322,"Hefei TNJ Chemical Industry Co.,Ltd.Visit Store",0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 122-11-2, Sulfadimethoxypyrimidine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4323,Shanghai UCHEM Inc.Visit Store,+8613564624040   , sales@myuchem.com, 122-11-2, Sulfadimethoxine,Purity: 0.99 | Package: 25KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4324,"ANHUI WITOP BIOTECH CO., LTDVisit Store",+8615255079626   , eric@witopchemical.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4325,Dideu Industries Group LimitedVisit Store,+8618729576160    029-+86-29-89586680, 1026@dideu.com, 122-11-2, Sulfadimethoxine,Purity: 99.9%|Package: 1g;1.1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4326,AFINE CHEMICALS LIMITEDVisit Store,+86    0571-85134551, info@afinechem.com, 122-11-2, Sulfadimethoxine,Purity: 98%+ | Package: Standard or custom package | CustNote: excellent quality and reliable supplier,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4327,"Baoji Guokang Bio-Technology Co., Ltd.Visit Store",13892490616    0917-0917-3909592, gksales1@gk-bio.com, 122-11-2, Sulfadimethoxine,Purity: 0.99 | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4328,"Dayang Chem (Hangzhou) Co.,Ltd.Visit Store",+8617705817739    571-88938639, info@dycnchem.com, 122-11-2," 4-Sulfanilamido-2,6-dimethyloxypyrimidine (Sulfadimethoxine)",Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Hot sales,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4329,Hebei Duling International Trade Co. LTDVisit Store,+8618032673083    +86-0311-87836622, sales05@hbduling.cn, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4330,"LEAP CHEM CO., LTD.Visit Store",+86    852-30606658, market18@leapchem.com, 122-11-2, Sulfadimethoxine,Package: 1g; 5g; 25g; 1kg; 5kg; 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4331,PT CHEM GROUP LIMITEDVisit Store,+86+86-85511178    0371-+86-85511178, peter68@ptchemgroup.com, 122-11-2," 4-Sulfanilamido-2,6-dimethyloxypyrimidine (Sulfadimethoxine)",Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Hot sales,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4332,"ZHEJIANG JIUZHOU CHEM CO., LTDVisit Store",+86+86-13454675544    +86-0576225566889, admin@jiuzhou-chem.com；jamie@jiuzhou-chem.com；alice@jiuzhou-chem.com, 122-11-2, Sulfadimethoxine base,Package: 1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4333,"GIHI CHEMICALS CO.,LIMITEDVisit Store",+8618058761490    0571-86217390, info@gihichemicals.com, 122-11-2," 4-Sulfanilamido-2,6-dimethyloxypyrimidine (Sulfadimethoxine)","Purity: 99 | Package: 5KG;1KG,25kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=1#J_Condition
ChemBook_4334,"Hebei Miaoyin Technology Co.,LtdVisit Store",+8617367732028    +86-17367732028, kathy@hbyinsheng.com, 122-11-2, Sulfadimethoxine,Purity: 99.9% | Package: 1g;1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4335,Guangzhou Tosun Pharmaceutical LimitedVisit Store,+8618922120635    18922120635, sales@toref-standards.com, 122-11-2, Sulfadimethoxine,Purity: 0.99_ | Package: 5mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4336,"Wuhan Topule Biopharmaceutical Co., LtdVisit Store",+8618327326525    027-87215551, masar@topule.com, 122-11-2, Sulfadimethoxine,"Purity: 0.98 | Package: 100mg;1g;500g | CustNote: Topule Company operates with integrity and has its own laboratory, which supports packaging and customization. Payment will be made after the product has passed third-party testing",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4337,"Shanghai Acmec Biochemical Technology Co., Ltd.",+undefined18621343501   , product@acmec-e.com, 122-11-2, Sulfadimethoxine,"Purity: 98% | Package: 1g, 5g, 250mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4338,Amadis Chemical Company LimitedVisit Store,+86    571-571-89925085, sales@amadischem.com, 122-11-2," 4-amino-N-(2,6-dimethoxy-4-pyrimidinyl)benzenesulfonamide","Purity: 0.97 | Package: mgs,gs,kgs | CustNote: A804847",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4339,Shaanxi Dideu Medichem Co. LtdVisit Store,+8615536356810    029-81148696, 1047@dideu.com, 122-11-2, Sulfadimethoxine,Purity: 99.0% | Package: 1KG;0.1USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4340,"Mainchem Co., Ltd.",+8618030271905    86-05926210733, sarah@mainchem.com, 122-11-2, Sulfadimethoxine,Package: According to customer‘s requirement,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4341,DC Chemicals,   +86-21-58447131, sales@dcchemicals.com, 122-11-2, NSC683544,Brand：dcchemicals | Product Number：DC31859,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4342,Chemenu Inc.,   +86-21-2022 2982, sales@chemenu.com, 122-11-2, Sulfadimethoxine,Brand：Chemenu | Product Number：CM110212 | Purity：98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4343,"Zhejiang Lucky Pharmaceutical Co.,Ltd",   86-573-82071082, sales@l-k-p.cn, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4344,"Hubei Jusheng Technology Co.,Ltd",+8618871490274    027-59599241, 1400878000@qq.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4345,Henan Sinotech Import & Export Corporation,   0371-86189866, hasinotech001@gmail.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4346,HENAN SUNLAKE ENTERPRISE CORPORATION,   +86-371- 55366292, info@hnsunlake.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4347,"Xi'an Health Biochem Technology Co., Ltd.",   029-62599512, sales@health-biochem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4348,"Hangzhou Yunuo Chemical Co., Ltd",   +86-571-83715115, sales@yunuochem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4349,"laidiou biological technology co.,limited",   0512-81664689, sales@laidiou.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4350,"Hangzhou Neway Chemicals Co., Ltd.",   0571-85095566 18969113688, sales@nwchemical.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4351,China Jintai Biocompound Company,   86-755-85269922, sales@shengdapharm.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4352,"JINHUA HUAYI CHEMICAL CO., LTD.",   86-579-82660891, sales@chinahuayichem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4353,AOPHARM,   0086-311-66600578, sales@aopharm.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=2#J_Condition
ChemBook_4354,"Hunan chemfish Pharmaceutical co.,Ltd",   0731-85567275, sales@chemfish.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4355,"Henan Allgreen Chemical Co.,Ltd",   +86-0371-87507775, sales@allgreenchem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4356,"Shanghai Run-Biotech Co., Ltd.",+8613817537615    021-57171705, sales@run-biotech.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4357,"Hunan Hui Bai Shi Biotechnology Co., Ltd.",+8619947451280    0731-85526065, ivy@hnhbsj.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 1 g/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4358,ZhengZhou HuaWen Chemical Co.Ltd,+8615343847665    0370-2785118, huawenchem@163.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 100g;500g;1KG;5KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4359,Spectrum Chemical Manufacturing Corp.,+8615221380277    021-021-021-67601398-809-809, marketing_china@spectrumchemical.com, 122-11-2, SulfadiMethoxine,Package: 25GM | CustNote: S1567,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4360,"Shanghai Yolne Chemical Co., Ltd.",   021-62960152, 934678158@qq.com, 122-11-2, SulfadiMethoxine,Purity: 98% | Package: 100g;500g;1Kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4361,"Wuhan Roche Technology Development Co., Ltd.,",+8618986168071   , 18986168071@163.com, 122-11-2, SulfadiMethoxine,Purity: 99% | Package: 1kg;10kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4362,"Guangzhou Isun Pharmaceutical Co., Ltd",18927568969    020-020-39119399, isunpharm@qq.com, 122-11-2, SulphadiMethoxine,Purity: >98% | Package: 1g;5g;50g;500g;5kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4363,"Hangzhou Dingyan Chem Co., LTD",+8615267169049    0571-87157530, sales@dingyanchem.com, 122-11-2, sulfadimethoxine,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4364,"Jiaxing Deyi Chemical Co., Ltd.",13325730825    0573-86-0573-85866609, 945717149@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4365,Rhawn Reagent,+8618019345275    400-400-400-1332688, amy@rhawn.cn, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 633RMB/25g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4366,Twochem Co.Ltd.,15800915896    021-021-58111628, sales@azbiochem.com, 122-11-2, Sulfadimethoxine,Purity: 98%+ | Package: 0.1g;1g;5g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4367,"Wuhan Hezhong Biochemical Manufacturing Co., Ltd.Manufacturer",   027-68886696, 3004297728@qq.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4368,Shanghai Pharmaceutical (Group) Co. Ltd. medicines used as raw materials divisionManufacturer,   021-65542229, sales@api-pharm-sh.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4369,ABA Chemicals (Shanghai) Limited,   021-51159199, rimondlong@abachem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4370,"Choriway International Trade Co., Ltd",   0510-82606408, sales@choriway.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4371,"Xian Terra Biochem Co., Ltd",   0086-29-88315623, Info@terrabiochem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4372,"Alway Chem, China",   0532-85865000, info@alwaychem.net, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4373,Selleck Chemicals,   021-68591985, info@selleck.cn, 122-11-2," Sulphadimethoxine;4-amino-N-(2,6-dimethoxy-4-pyrimidinyl)-benzenesulfonamide",CustNote: s1962,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=3#J_Condition
ChemBook_4374,"Yancheng Shunda Chemical Industry Co.,LtdManufacturer",   0515-84383826, sales@ycsdchem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4375,"Frapp's Pharma (Hongkong) Co.,Ltd",   0852-81330774, frapps2008@gmail.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: gram/bulk,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4376,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. is Manufacturer",   0576-88827561, sale@zbjz.cn, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4377,Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd,   (852)2541 2772, sales@yickvic.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4378,"Jiuzhou Pharmaceutical Co., LtdManufacturer",   0576-88827561, sale@zbjz.cn, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4379,AFINE CHEMICALS LIMITED,   +86-571-85232125 85232161 85134551, info@afinechem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4380,"DATO Chemicals Co., Limited",   +86-21-50189162, sales@datochem.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4381,"Jia Xing Isenchem Co.,Ltd",18627885956    0573-0573-85285100, isenchem@163.com, 122-11-2, Sulfadimethoxine,"Purity: 98% (HPLC or GC) | Package: 25g,100g,500g;1kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4382,"Zhejiang Kaili Industrial Co., Ltd.","   +86 (571) 8524-1926, +86 18758150316", sales@zjklsy.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4383,"Hangzhou Yilu Biological Technology Co., Ltd.",   86-571-88152630 88148566, sales@yilubiont.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4384,"Suzhou Pharmaceutical Technology co.,ltd",19952779122    051088771160, 2013446823@qq.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4385,Changzhou Foreign Trade Corp,   0519-88865202, sales@czdwmy.com, 122-11-2, Sulfadimethoxine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4386,"Shenzhen Regent Biochemical Technology Co., Ltd.",+8618938635012    0755-0755-85201366, sales@regentsciences.com, 122-11-2, Agribon(TM),Purity: 0.95 | Package: 100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4387,"Wuhan xinyangruihe Chemical Technology Co., Ltd.",+8618171155316    027-027-83855316, 3317533608@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98%；99% | Package: 1kg;25kg;100kg;吨位,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4388,"Zhongxiang Yaowei Biological Technology Co., Ltd.",13260682861   , w13260682861@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99% HPLC | Package: 25KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4389,"Wuhan Dingtong Pharmaceutical Co., Ltd",+8618327179646    027-027-027-59207795, 18327179646@163.com, 122-11-2, Sulfadimethoxine,Purity: 99% | Package: 25KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4390,"Wuhan kemike Biomedical Technology Co., Ltd",+8613163388153    027-13163388153, yeqiu416@163.com, 122-11-2, Sulfadimethoxine,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4391,"Wuhan Dingxintong Pharmaceutical Co. , Ltd.",+8615871722230    027-027-52344656, 15871722230@163.com, 122-11-2, midbody; intermediateobject;,Purity: 98.0% HPLC | Package: 5KG;1KG；25KG/纸板桶 可按客户要求单独分装,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4392,Nanjing chemical reagent co. LTD,+8617895012682    025-025-58369808, 3169303266@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 1g | CustNote: http://www.nj-reagent.com/item/detail/C04659594.htm,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4393,"shanghai yayu biomedical co.,ltd",+8618051886391    021-54370211, 3007215920@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition
ChemBook_4394,"Beijing Jin Ming Biotechnology Co., Ltd.",+8615801484223    010-60605840, psaitong@jm-bio.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 1g;5g;25g;100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4395,G-CLONE,+8617560619001   , 3243204476@qq.com, 122-11-2, Sulfadimethoxine,Purity: HPLC≥98% | Package: 100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4396,"Wuhan Augda Biotechnology Co., Ltd",+8615071299552   , 262933239@qq.com, 122-11-2, Sulfadimethoxine,"Purity: 98% HPLC | Package: 1KG，100g,1mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4397,MedBioPharmaceutical Technology Inc,18916172912    021-021-69568360, order@med-bio.cn, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 10mM (in 1mL DMSO); 50mg | CustNote: Medbio,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4398,ChemeGen 中国,+8618818260767   , sales@chemegen.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 10 mg;50 mg;100 mg;500 mg;1 g;5 g;10 g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4399,"Hubei Kele Fine Chemical Co., Ltd",+8619945030958    027-027-59101668, 2881924765@qq.com, 122-11-2, Sulfadimethoxine,Purity: 98% HPLC | Package: 1g;100g;1kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4400,"Suzhou yacoo science co.,Ltd",+8618013166090    0512-87182056, lingling.qi@yacoo.com.cn, 122-11-2, SULFADIMETHOXINE,Purity: 98% | Package: 10g;50g;1kg;5Kg;25kg;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4401,"Beijing Jin Ming Biotechnology Co., Ltd.",+8618892239720    010-60605840, psaitong@jm-bio.com, 122-11-2, Sulfadimethoxine,Purity: 98% | Package: 1g;5g;25g;100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4402,"Wuhan Yanzhe Technology Co., Ltd",15527250409   , wenhaotian12@163.com, 122-11-2, Sulfadimethoxine,Purity: 98% HPLC | Package: 1Mg ; 5Mg;10Mg ;100Mg;250Mg ;500Mg ;1g;2.5g ;5g ;76g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4403,"Zhuhai Anzhe Biotechnology Co,Ltd.Manufacturer",+8613570603050   , 244176264@qq.com, 122-11-2, Sulfadimethoxin,Purity: 98% HPLC | Package: 25mg;50mg;100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4404,"Shanghai Boer Chemical Reagent Co., LTD",+8619102157732   , zhangmin@boerchina.net, 122-11-2, Sulfadimethoxine,"Purity: 98% | Package: 1g,5g,25g,100g",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4405,"Hubei Wanye Zhongcheng Chemical Reagent Co., Ltd.",+8618671296875   , 1205035102@qq.com, 122-11-2, Sulfadimethoxine,Purity: 99% | Package: 5KG;1KG;10KG;25KG 可按要求分装,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4406,"Hubei widely chemical technology Co., Ltd.",18627915365    027-027-83989310, 2658488909@qq.com, 122-11-2, Sulfadimethoxine SDM,Purity: 99% | Package: 25kg/,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4407,"Hubei Baidu Chemical Co., Ltd",+8613627137652    027-027-59223020, 1438580055@qq.com, 122-11-2, sulfadimethoxine,Purity: 99% HPLC | Package: 1KG;5KG;25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
ChemBook_4408,"ShangHai Anpel Co, Ltd.",+8615618996369   , shanpel@anpel.com.cn, 122-11-2, Sulfadimethoxine,Purity: 标准品 | Package: 250mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=5#J_Condition
